0.036000000000000004,1.124,48.900000000000006,49.940000000000005
0.036000000000000004,1.118,46.09400000000001,52.751999999999995
0.034,0.9699999999999998,45.29600000000001,53.70000000000001
0.02,1.294,43.994,54.69200000000001
0.034,0.9439999999999997,43.816,55.206
0.018000000000000002,0.9199999999999997,46.108,52.95400000000001
0.038,1.2079999999999997,40.116,58.638
0.052000000000000005,1.134,40.227999999999994,58.58600000000001
0.06000000000000001,1.0779999999999998,36.556,62.306000000000004
0.066,1.122,39.426,59.38600000000001
0.052000000000000005,0.916,35.141999999999996,63.89000000000001
0.05,1.0240000000000002,34.367999999999995,64.558
0.08600000000000001,0.808,35.364000000000004,63.742
0.072,0.5960000000000001,41.06400000000001,58.26800000000001
0.076,0.47400000000000003,37.096,62.35400000000002
0.008,0.42400000000000004,38.751999999999995,60.81600000000001
0.013999999999999999,0.372,42.916,56.698
0.014000000000000002,0.36400000000000005,39.67,59.952
0.034,0.5040000000000001,44.38,55.08200000000001
0.028000000000000004,0.6779999999999999,51.474000000000004,47.82000000000001
0.026000000000000002,0.8320000000000001,52.06,47.082
0.01,0.6620000000000001,48.474,50.854
0.082,1.7,56.824,41.394
0.092,2.782,54.410000000000004,42.715999999999994
0.098,2.9499999999999997,48.49399999999999,48.458000000000006
0.04,3.3600000000000003,51.166000000000004,45.434
0.03,3.84,49.45,46.68000000000001
0.034,2.1559999999999997,49.85600000000001,47.954
0.052000000000000005,3.3500000000000014,47.71600000000001,48.882000000000005
0.09799999999999999,5.984,45.75,48.168
0.098,6.5680000000000005,43.90200000000001,49.432
0.396,10.16,42.848,46.596
0.42200000000000004,13.673999999999998,43.047999999999995,42.856
0.42600000000000005,12.508000000000001,41.04,46.026
0.42200000000000004,13.674000000000001,43.047999999999995,42.85600000000001
0.38400000000000006,11.588,45.693999999999996,42.333999999999996
0.42399999999999993,12.684000000000001,43.153999999999996,43.738
0.404,15.154000000000002,44.24,40.202
0.146,15.518,45.64800000000001,38.688
0.14600000000000002,15.006,48.256000000000014,36.592
0.152,15.55,46.066,38.232
0.13799999999999998,15.508000000000001,46.444,37.910000000000004
0.12400000000000003,11.696,49.624,38.556
0.12200000000000003,6.546000000000001,55.15000000000001,38.181999999999995
0.064,6.138000000000001,55.254000000000005,38.544
0.072,6.050000000000001,52.510000000000005,41.368
0.09400000000000001,5.467999999999999,50.51800000000001,43.92
0.12400000000000003,2.992,56.872,40.012
0.12400000000000003,2.802,58.952,38.122
0.12200000000000003,3.174,67.71000000000001,28.994
0.11800000000000002,3.172,68.30199999999999,28.407999999999998
0.11200000000000002,3.3239999999999994,68.89600000000002,27.668
0.12000000000000002,3.5839999999999996,70.712,25.584000000000003
0.11000000000000001,3.400000000000001,70.316,26.174
0.1,2.7439999999999998,73.74799999999999,23.408000000000005
0.08800000000000001,2.3760000000000003,73.82000000000001,23.716
0.08600000000000001,2.758,72.42999999999999,24.726
0.08600000000000001,2.758,72.42999999999999,24.726
0.08600000000000001,2.758,72.42999999999999,24.726000000000003
0.086,2.7760000000000002,73.99799999999999,23.140000000000004
0.044,2.644,74.56199999999998,22.75
0.14,2.3920000000000003,74.23,23.238000000000003
0.12800000000000003,1.812,73.184,24.875999999999998
0.23200000000000004,2.1159999999999997,73.506,24.146
0.242,1.964,72.33399999999999,25.46
0.22200000000000003,1.7719999999999998,74.092,23.913999999999998
0.22600000000000003,2.168,74.798,22.808
0.37800000000000006,2.356,73.964,23.302
0.186,2.0300000000000002,74.004,23.779999999999998
0.076,2.0840000000000005,74.314,23.526
