28.25,443.5,114.4000015258789,168.8000030517578,0.,0.,35.88,64.12
28.25,443.5,115.4000015258789,169.10000610351562,0.,0.,12.32,87.68
28.25,442.8999938964844,116.4000015258789,168.89999389648438,0.,0.,35.160000000000004,64.84
28.350000381469727,440.3999938964844,117.,168.8000030517578,0.,0.,37.84,62.160000000000004
28.350000381469727,442.20001220703125,117.4000015258789,169.10000610351562,0.,0.,19.52,80.48
28.350000381469727,441.3999938964844,118.30000305175781,168.89999389648438,0.,0.,28.,72.
28.450000762939453,439.8999938964844,119.0999984741211,168.8000030517578,0.,0.,23.,77.
28.450000762939453,439.,120.0999984741211,168.6999969482422,0.,0.,50.44,49.56
28.549999237060547,437.79998779296875,120.80000305175781,168.39999389648438,0.,0.,44.96,55.04
28.549999237060547,438.70001220703125,121.5999984741211,168.10000610351562,0.,0.,53.,47.
28.649999618530273,438.79998779296875,122.9000015258789,167.8000030517578,0.,0.,48.84,51.160000000000004
28.649999618530273,435.5,124.,167.6999969482422,0.,0.,69.44,30.560000000000002
28.649999618530273,435.79998779296875,125.30000305175781,167.5,0.,0.,18.92,81.08
28.75,432.79998779296875,126.19999694824219,167.5,0.,0.,31.36,68.64
28.75,430.20001220703125,127.19999694824219,167.3000030517578,0.,0.,38.,62.
28.75,427.70001220703125,127.69999694824219,167.10000610351562,0.,0.,47.28,52.72
28.75,425.70001220703125,127.69999694824219,167.10000610351562,0.,0.,26.240000000000002,73.76
28.75,426.20001220703125,127.9000015258789,167.,0.,0.,45.4,54.6
28.850000381469727,422.79998779296875,128.3000030517578,167.,0.,0.,37.96,62.04
28.850000381469727,421.79998779296875,128.8000030517578,167.10000610351562,0.,0.,48.72,51.28
28.850000381469727,419.1000061035156,129.6999969482422,167.39999389648438,0.,0.,65.44,34.56
28.850000381469727,418.6000061035156,131.10000610351562,167.6999969482422,0.,0.,95.84,4.16
28.850000381469727,412.1000061035156,132.60000610351562,167.8000030517578,0.,0.,84.96000000000001,15.040000000000001
28.850000381469727,411.29998779296875,134.3000030517578,167.89999389648438,0.,0.,49.6,50.4
28.850000381469727,409.29998779296875,136.,167.89999389648438,0.,0.,47.4,52.6
28.950000762939453,407.79998779296875,137.5,168.3000030517578,0.,0.,46.08,53.92
28.950000762939453,407.20001220703125,139.3000030517578,168.1999969482422,0.,0.,81.24,18.76
28.950000762939453,403.5,141.,168.5,0.,0.,91.4,8.6
28.950000762939453,401.29998779296875,143.,168.5,0.,0.,92.36,7.640000000000001
28.950000762939453,398.8999938964844,144.60000610351562,168.5,0.,0.,84.4,15.6
29.049999237060547,398.,146.3000030517578,168.5,0.,0.,97.32000000000001,2.68
29.049999237060547,395.5,148.,168.6999969482422,0.,0.,90.,10.
29.049999237060547,393.70001220703125,149.10000610351562,168.5,0.,0.,95.52,4.48
29.049999237060547,395.5,149.39999389648438,168.39999389648438,0.,0.,99.08,0.92
29.049999237060547,393.5,150.,168.6999969482422,0.,0.,88.12,11.88
29.049999237060547,390.20001220703125,151.,168.6999969482422,0.,0.,70.60000000000001,29.400000000000002
29.049999237060547,388.70001220703125,152.3000030517578,168.6999969482422,0.,0.,57.72,42.28
29.049999237060547,387.1000061035156,153.5,168.5,0.,0.,78.96000000000001,21.04
29.149999618530273,385.,154.3000030517578,168.6999969482422,0.,0.,78.76,21.240000000000002
29.149999618530273,383.5,155.3000030517578,168.8000030517578,0.,0.,74.32000000000001,25.68
29.149999618530273,381.8999938964844,156.10000610351562,168.89999389648438,0.,0.,86.28,13.72
29.149999618530273,381.8999938964844,157.,169.10000610351562,0.,0.,88.84,11.16
29.049999237060547,379.5,157.60000610351562,169.3000030517578,0.,0.,92.44,7.5600000000000005
29.149999618530273,377.5,158.39999389648438,169.39999389648438,0.,0.,99.60000000000001,0.4
29.149999618530273,375.8999938964844,159.39999389648438,169.60000610351562,0.,0.,99.08,0.92
29.149999618530273,375.,160.89999389648438,169.5,0.,0.,88.36,11.64
29.149999618530273,373.,162.60000610351562,169.8000030517578,0.,0.,75.4,24.6
29.049999237060547,369.3999938964844,163.8000030517578,170.,0.,0.,53.88,46.12
29.049999237060547,369.29998779296875,164.39999389648438,170.39999389648438,0.,0.,81.68,18.32
